smiles,Caco2Papp,scaffold
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,-5.8200002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c270>
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c2e0>
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c350>
C[C@@H]1C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N1C,-4.6999998,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c3c0>
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C1=O,-5.0,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c4a0>
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C1=O,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c510>
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C1=O,-5.1500001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c5f0>
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C1=O,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c6d0>
C[C@@H]1C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N1C,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c740>
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c7b0>
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.8200002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c820>
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c890>
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c900>
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.8200002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c970>
C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C1=O,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9c9e0>
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,-5.3483939,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9cb30>
N=C(N)c1ccc2[nH]c(Cc3nc4ccccc4[nH]3)nc2c1,-6.6999998,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9cba0>
CCOC(=O)NC(=N)c1ccc2[nH]c(Cc3nc4ccccc4[nH]3)nc2c1,-6.1500001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9cc80>
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-4.9821801,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ccf0>
COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1,-4.6010299,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9cd60>
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-4.9899998,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9cdd0>
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,-5.1900001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9cf20>
COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,-4.6313224,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d000>
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,-4.5595455,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d070>
O=c1cc(-c2ccccc2)oc2ccccc12,-3.9201083,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d0e0>
CN1CC[C@]23C(=O)C[C@@H]4C(=CCO[C@H]5CC(=O)N(c6ccccc62)[C@@H]3[C@@H]54)C1,-4.5816798,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d150>
Cn1nnnc1-c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,-5.6989698,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d230>
C=C(c1ccccc1)[C@H]1OC[C@@H](NC(=O)Cc2ccccc2)[C@H](C)O1,-5.0503659,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d2a0>
C=C(c1ccccc1)C1OCC(NC(=O)Cc2ccccc2)CO1,-5.0498786,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d310>
CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,-4.0599999,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d380>
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1ccc(-c2ccccc2)s1,-4.9309068,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d3f0>
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,-5.489058,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d460>
CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,-5.3600001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d4d0>
CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,-5.5900002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d540>
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,-6.604713,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d620>
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC3[C@H]2C(=O)O[C@@H](CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)CC[C@H](C)/C=C/C=C/C=C/1C)[C@H]3C[C@@H]1CC[C@@H](OCCO)[C@H](OC)C1,-4.6300001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d700>
CN1CC(=O)NC1=N,-5.9354091,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d770>
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,-4.0500002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d7e0>
O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,-7.2277412,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d8c0>
C[C@]12CC(=O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-4.5086384,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9d930>
CCC(=S)NC[C@H]1CN(c2ccc(N3CCN(C=O)CC3)c(F)c2)C(=O)O1,-4.4579659,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9da10>
CSc1nc2cc(C(=O)N3CCC(C)CC3)ccc2[nH]1,-4.5418172,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9da80>
CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,-5.4000001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9daf0>
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,-6.0,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9dbd0>
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,-5.9000001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9dc40>
NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)c1,-6.0,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9dcb0>
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1,-5.3000002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9dd90>
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,-5.5,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9de00>
CC1CCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)OC1,-4.98,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9de70>
Cc1ccc(C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(=N)N)c2F)nc1,-6.188375,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9dee0>
CN(OCCNC(=O)Cc1c(C#N)ccc(NCC(F)(F)c2ccccn2)c1F)C(=N)N,-6.3723636,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9df50>
COc1ccc(-c2cc(=O)c3c(O)cc(OC4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,-6.1599998,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9dfc0>
CC(=O)OC(C)OC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCOCC4)cc3)C(=O)C2)CC1,-4.5100002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e030>
Cc1c(O)c2c(c(C)c1CCO)C(=O)C(C)(C)C2,-4.7597256,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e0a0>
CNCCC(Oc1ccc(C)cc1)c1ccccc1,-4.5500002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e180>
COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,-4.5986857,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e1f0>
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,-4.8797116,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e2d0>
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,-5.5799999,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e340>
O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,-6.21,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e3b0>
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,-4.7399998,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e420>
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,-4.6550002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e490>
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-5.2800002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e500>
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,-6.5093193,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e5e0>
CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(C#N)nc3)c(F)c2)C(=O)O1,-4.3783755,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e650>
Cn1c(N2CCN(CCCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,-4.6900001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e6c0>
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,-4.6799998,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e730>
O=C1C[C@H]2OCC=C3CN4C[C@H](O)C56c7ccccc7N1[C@@H]5[C@H]2[C@H]3CC46,-4.600163,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e7a0>
COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43,-4.5717444,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e810>
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,-4.5086198,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e880>
COc1cc2c(cc1OC)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43,-4.7786422,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e8f0>
CN1CCN(Cc2ccc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)cc2)CC1,-6.0999999,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e960>
Clc1ccc(C2CN3CCN=C3c3ccccc32)cc1,-4.7199998,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9e9d0>
CCC(C)C(=O)O[C@@H]1C[C@@H](O)C=C2C=C[C@@H](C)[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]21,-5.8699999,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ea40>
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,-5.5500002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9eb20>
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-4.2600002,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9eb90>
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,-5.1500001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ec00>
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)C(C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,-5.6316042,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ec70>
O=C(COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC/C=C4/OC(=O)c5ccccc54)CC3)CC2=O)cc1)OC1CCCCC1,-4.4000001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ece0>
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,-6.4000001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ed50>
O=c1c(-c2ccc(O)cc2)coc2c(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,-6.3989701,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9edc0>
CNC(=O)/C=C(/c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F,-5.1500001,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ee30>
COc1cccc(Nc2nc(-c3ccccc3)cs2)c1,0.3053513694466238,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9eff0>
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,1.1547282074401557,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f0d0>
Fc1cc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc(N2CCOCC2)c1,1.1702617153949575,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f140>
O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccc(Cl)cc2)CC1,1.4143046881283317,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f220>
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,1.3051363189436394,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f300>
c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2cn1,1.4746532533620629,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f370>
c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2nn1,1.5345337560051155,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f3e0>
CNc1cc2ccncc2cc1-n1cc(OCCN2CCCCC2)cn1,1.141136090120739,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f450>
Cc1c2ccncc2cc2c3cc(OCCNC4CCOCC4)ccc3n(C)c12,-0.0861861476162833,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f4c0>
Cc1c2ccncc2cc2c3cc(OC[C@H](C)NC4CCOCC4)ccc3n(C)c12,-0.2924298239020636,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f530>
Nc1cc(-c2ccccc2)nc2nc(-c3ccccc3)cn12,1.3255156633631482,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f5a0>
COC(=O)c1nn(-c2ccccc2)cc1N,0.3617278360175928,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f610>
COC(=O)c1nn(C(C)C)cc1N,1.5017437296279943,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f680>
CN(C)CCn1nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c2ccccc21,1.2617385473525378,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f760>
CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,0.421603926869831,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f7d0>
CN(C)CCCOc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,0.4082399653118496,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f840>
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccccc2Cl)CC1,1.2607866686549762,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f8b0>
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2cccc(Cl)c2)CC1,0.9912260756924948,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f920>
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,0.8394780473741984,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9f990>
O=C(c1n[nH]c2ccccc12)N1CC(NCc2ccc(Cl)cc2)C1,1.5776066773625357,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fa00>
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccccc2Cl)CC1,1.5137501500818236,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fa70>
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2cccc(Cl)c2)CC1,1.5118833609788744,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fae0>
Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2c1,0.6434526764861874,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fbc0>
O=C(c1n[nH]c2cc(F)ccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,0.6464037262230695,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fc30>
COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)n[nH]c2c1,0.9493900066449128,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fca0>
O=C(c1n[nH]c2ncccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,1.445759836488631,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fd10>
Cc1cc(-c2ccccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,0.0969100130080564,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fd80>
Cc1cc(-c2ncccn2)cc2c3cc(OCCCN4CCCC4)ccc3n(C)c12,0.534026106056135,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fdf0>
c1cncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,1.585573518622731,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9fed0>
NC(=O)Cc1ccc(Nc2nccc(-c3cccc(C(N)=O)c3)n2)cc1,-0.1804560644581313,<rdkit.Chem.rdchem.Mol object at 0x7fb386c9ff40>
c1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,1.4000196350651586,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0040>
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncccn4)cc3)n2)CC1,1.5578679615680222,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca00b0>
CN(C)CCOc1ccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)cc1,0.9030899869919436,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0190>
Cn1cc(C(=O)N2CCN(c3ccc(CN4CCC4)cc3)CC2)c2cccnc21,1.0780941504064108,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0200>
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(F)C4)cc3)CC2)c2cccnc21,1.3098430047160703,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0270>
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(C(F)(F)F)C4)cc3)CC2)c2cccnc21,1.4855794769846786,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca02e0>
Cc1c(N)c(-n2cc(OCCN3CCCCC3)cn2)cc2cnccc12,1.1322596895310446,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0350>
CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,1.2314695904306814,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca03c0>
CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,1.3269499941659988,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0430>
Fc1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,0.9689496809813428,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca04a0>
NC(=O)Cc1ccc(Nc2nccc(-c3cc(F)cc(N4CCOCC4)c3)n2)cc1,1.2392994791268923,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0510>
CN1CCN(c2cc(F)cc(-c3ccnc(Nc4ccc(CC(N)=O)cc4)n3)c2)CC1,1.0707764628434346,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0580>
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5ccccc5)cn4)cc3)n2)CC1,0.4065401804339551,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca05f0>
CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc(-c5cccc(F)c5)cn4)cc3)n2)CC1,0.1846914308175988,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0660>
Cn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,1.5962671263955153,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca06d0>
CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3ccccc23)CC1,1.035029282202368,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0740>
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,1.4919217125861508,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca07b0>
O=C(c1n[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)cc2F)CC1,1.519434194913703,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0820>
CCCn1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,0.7972675408307164,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0890>
CC(C)n1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,0.9795483747040952,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0900>
O=C(c1noc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,1.3807537708039002,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0970>
O=C(c1nsc2ccccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,1.423737249982329,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca09e0>
COc1ccc2[nH]c3c(=O)n(CC4CC5(CNC5)C4)cnc3c2c1,0.3031960574204888,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0ac0>
COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,1.4762517960070336,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0b30>
COc1ccc2[nH]c3c(=O)n(CCCN4CCCC4)cnc3c2c1,1.4923412532549745,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0c10>
COc1ccc2[nH]c3c(=O)n(CCCN4CCC(OC)CC4)cnc3c2c1,1.5178554189300286,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0c80>
COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)cnc3c2cc1OC,1.16790781000148,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0cf0>
COc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)cnc3c2c1,1.5165353738957996,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0d60>
Cn1cc(C(=O)N2CCN(c3ccc(CN4CC(O)C4)cc3)CC2)c2cccnc21,0.7466341989375788,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0dd0>
COc1cc(N)ncc1CCCN(C)CCCn1cnc2c([nH]c3ccccc32)c1=O,0.1760912590556812,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0e40>
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cn2)C1,1.4629966120280562,<rdkit.Chem.rdchem.Mol object at 0x7fb386ca0eb0>
