smiles,Fu_final,lgFu,Fu_train_test,scaffold
OCC(O)COC(=O)C1C=CC=CC=1NC1=CC=NC2C(=CC=CC1=2)C(F)(F)F,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ace0>
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19adc0>
CC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(O)C(O)C1O,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ae30>
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19aea0>
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19af10>
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19af80>
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19aff0>
[O-][N+](=O)C1=CN=C(S1)N1CCNC1=O,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b060>
CC1=NC2=CC=CC=C2C(=O)N1C1C=CC=CC=1C,0.150000005,-0.823908726,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b0d0>
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,0.150000005,-0.823908726,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b140>
CNC1C(O)C(OC2C(O)C(OC3OC(CN)=CCC3N)C(N)CC2N)OCC1(C)O,0.150000003,-0.823908734,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b1b0>
CN1CCCC1CC1=CNC2=CC=C(CCS(=O)(=O)C3C=CC=CC=3)C=C12,0.150000003,-0.823908734,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b220>
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0.15,-0.823908741,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b290>
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.15,-0.823908741,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b300>
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b370>
CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b3e0>
C#CCN(C)[C@H](C)Cc1ccccc1,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b450>
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b4c0>
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.15,-0.823908741,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b530>
CCN=C(COc1ccc(cc1CN=C([C@@H]1CCCN1C(=O)[C@@H](C1CCCCC1)N)O)Cl)O,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b610>
OC[C@H]1CCCN1CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1F)F)O,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b680>
N#Cc1ccc(c(c1CC(=NCc1ccc(=N)[nH]c1)O)F)NCC(c1ccccn1)(F)F,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b760>
N#Cc1ccc(c(c1CC(=NCCONC(=N)N)O)F)NCC(c1cccc(c1)F)(F)F,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b7d0>
C[C@@H]1CCCN1CCc1ccc2c(c1)ccc(n2)c1cnn(c1C)c1ccccn1,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b840>
CC(C(=O)N1CCC(CC1)N=C(Nc1ccc(cc1)C(F)(F)F)O)C,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b8b0>
O=C(c1nc(=N[C@H](c2cccnc2)C)[nH]c2c1scc2)N1CCCC1,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19b990>
OC(=Nc1ncco1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ba70>
CCN=C(Nc1nc2c(s1)n(C(C)C)c(=O)c(c2)c1cncnc1)O,0.15,-0.823908741,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bae0>
CN(C(=O)c1cc([C@H](Nc2cccc(c2F)Cl)C)c2c(c1)c(=O)cc(o2)N1CCOCC1)C,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bb50>
CC([C@]1(C)SC(=N[C@H]2C[C@H]3C[C@@H]2CC3)N=C1O)C,0.15,-0.823908741,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bbc0>
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0.149166667,-0.826328216,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bc30>
COC1C(C(O)=O)=C(Cl)C=CC=1Cl,0.148773,-0.827475879,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bca0>
CC(C)Cn1cnc2c(N)nc3ccccc3c21,0.1481,-0.829444941,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bd10>
CC1OC(CN2CCNCC2)=CC=1C(=O)NCC12CC3CC(C1)CC(C2)C3,0.1481,-0.829444941,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bd80>
CNC(=O)C1C=C(C=NC=1)C1=CN=C2NC(=CC2=C1N1C=CC(=N1)C(F)(F)F)C(=O)NCC,0.1481,-0.829444941,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bdf0>
CC(=O)C1C(C(C(=O)OCC)=C(C)N=C1C)C1C=CC=C2C=1OC(C)=CC2=O,0.1481,-0.829444941,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19be60>
N#CC1(CCN(CC1)Cc1cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n2c1cccc2)c1ccccc1,0.148,-0.829738285,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bed0>
CC(N1CCC[C@H]1CN=C(c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C)O)C,0.146,-0.835647144,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19bf40>
CS(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN1CCC(CC1)NCC1C=CC2OCC(=O)NC=2N=1,0.1452,-0.838033384,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c040>
CC1=CC(NC2=CN=C(C#N)C(NC(C)C3C=CC(F)=CN=3)=N2)=NN1,0.1452,-0.838033384,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c0b0>
CC1C=CC(N)=CC=1Cl,0.145,-0.838631998,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c120>
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0.145,-0.838631998,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c190>
ONC(=O)C1(CCOCC1)NS(=O)(=O)C1=CC=C(C=C1)OC1=CC=C(F)C=C1,0.145,-0.838631998,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c200>
CC(C)(C)C1C=C(C=CC=1O)C(C)(C)C,0.144,-0.841637508,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c270>
Fc1ccc(c(c1)F)[C@H]1C[C@](C[C@@H]1C(=O)N1CCC(CC1)c1ccnn1c1ccc(c(c1)Cl)F)(C)N(C)C,0.144,-0.841637508,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c350>
NC1C=CC(=CC=1)NC1C=CC=CC=1,0.143351,-0.843599273,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c3c0>
O=C1NC(=O)C(C2=CN3CCN(CC4C=CC=C2C3=4)C(=O)N2CCOCC2)=C1C1=CN=C2C=CC=CN21,0.1423,-0.8467951,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c4a0>
COC1=CC=C(CC=C)C=C1OC,0.141586968,-0.84897672,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c510>
CCCCCC(O)CC(=O)CCC1C=C(OC)C(O)=CC=1,0.141,-0.850780887,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c5f0>
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.14,-0.853871964,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c660>
CC(C)C1C=C(O)C=CC=1,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c6d0>
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.14,-0.853871964,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c740>
CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c7b0>
CC(C)(C)C(NC(=O)OC)C(=O)NC(CC1C=CC=CC=1)C(O)CN(CC1C=CC(=CC=1)C1C=CC=CN=1)NC(=O)C(NC(=O)OC)C(C)(C)C,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c820>
CCN=C(Nc1ncc(c(c1)c1scc(n1)C(F)(F)F)c1cncc(c1)c1n[nH]nn1)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c890>
CCOc1cc2[nH]cc(c(=Nc3ccc(cc3F)F)c2cc1N1CCN(CC1)C(C)C)C(=N)O,0.14,-0.853871964,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c900>
CCN=C(Nc1ccc(cc1)c1nc(N2CCOC[C@@H]2C)c2c(n1)C(C)(C)OC2)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c970>
CCS(=O)(=O)N1C[C@@H]([C@H](C1)C(=Nc1ccc(cn1)Cl)O)C(=Nc1ccc(cc1F)n1ccccc1=O)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19c9e0>
CCCC1(CCCN1)C(=O)c1ccc(c(c1)Cl)Cl,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ca50>
CCN=C(Nc1ccc(cc1)c1nc(N2CCOC[C@@H]2C)c2c(n1)[C@@](C)(CCO)OC2)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cac0>
Fc1ccc2c(c1c1nc3ccc(nc3c(n1)N1CCOCC1)CN1CCC(CC1)C(O)(C)C)cc[nH]2,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cb30>
F[C@H]1CN([C@@H](C1)c1nc(C(=NCc2ccc(cc2)F)O)c(c(=O)n1C)O)C,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cba0>
ON=C([C@](S(=O)(=O)C)(CCn1ccc(cc1=O)c1ccccc1)C)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cc10>
COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)F)O)C)Cc1cccnc1,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cc80>
O=C(c1ccc(c(c1C)F)S(=O)(=O)C)N1CCOc2c(C1)cc(cc2)c1ccc(=N)[nH]c1,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cd60>
C[C@@H]1OCCN(C1)c1cc(=O)c2c(o1)c(cc(c2)C(=O)N(C)C)[C@H](Nc1cc(F)cc(c1)F)C,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cdd0>
Fc1ccc(c(c1)F)[C@@H]1CN(C[C@H]1C(=O)N1CCC(CC1)c1cc(nn1c1cc(Cl)ccc1F)C)C(C)(C)C,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ce40>
CCN=C(Nc1nc2c(s1)n(CC1CCOCC1)c(=O)c(c2)c1cccnc1)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ceb0>
COCCn1c(C)cc(cc1=O)c1cc2nc(sc2n(c1=O)C(C)C)NC(=NCC)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19cf20>
Fc1cc(F)cc(c1)S(=O)c1ccc(nc1)CNC(=O)c1cc2c(o1)cncc2,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d070>
CN(C(=O)c1cc(C(Nc2ccc(c(c2)F)F)C)c2n(c1)c(=O)cc(n2)N1CCOCC1)C,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d0e0>
OC[C@H](CON=C(c1ncc2n(c1Nc1ccc(cc1F)I)cnc2)O)C,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d150>
N=c1scc([nH]1)/C(=N/OC(C(=O)O)(C)C)/C(=N[C@H]1[C@H](C)N(C1=O)C(=NS(=O)(=O)N1CCN(N(C1=O)C)C(=O)c1[nH]cc(c(=O)c1)O)O)O,0.14,-0.853871964,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d1c0>
COC(=O)C=CC(O)=O,0.1395,-0.855425792,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d2a0>
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,0.1395,-0.855425792,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d310>
CC1C=C(C)C=C(C)C=1S(=O)(=O)NCC1C=CN=CC=1,0.1395,-0.855425792,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d380>
CC1C=CC(NC(=O)C(CCOC)OC2=NC=NC3=C2C=NN3C2=CC=CC=C2OC)=NC=1,0.1395,-0.855425792,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d460>
CC1=NC2(N=C1N)C1C=C(C=CC=1CC12CCC(CC1)OC)C1C=NC=C(Br)C=1,0.1395,-0.855425792,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d4d0>
CC(C)(C)CS(=O)(=O)NCCN1CCN(CC(=O)NC23CC4CC(C2)CC(C3)C4)CC1,0.1395,-0.855425792,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d540>
CC1N=C(NC)SC=1C1=NC(NC2C=CC=C(C=2)N2CCNCC2)=NC=C1C#N,0.1395,-0.855425792,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d5b0>
Nc1ncc(cc1c1ccc(nc1)C(F)(F)F)c1ccc(cc1)S(=O)(=O)C,0.139,-0.8569852,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d620>
Cc1ccc(cn1)CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,0.139,-0.8569852,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d690>
c1ccc2[nH]c(-c3cscn3)nc2c1,0.13836,-0.858989447,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d700>
C(NC1NC=NC2=NC=NC2=1)C1C=CC=CC=1,0.138,-0.860120914,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d770>
CN1C=C(C(=O)C(=C1)C1C=CC=CC=1)C1=CC(=CC=C1)C(F)(F)F,0.137806905,-0.860729021,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d7e0>
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(CCC21)C(=O)CO,0.137,-0.863279433,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19d930>
CN1CCCC1CC1=CNC2C=CC(=CC1=2)NC1N=CC=CC=1[N+]([O-])=O,0.1368,-0.863913903,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19da80>
COC1C=C(CNCC2C=C(CCNCC(O)C3C=CC(O)=C4NC(=O)SC=34)C=CC=2)C=CC=1,0.1368,-0.863913903,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19daf0>
CCCC1=CC=C(N)C=C1,0.136,-0.866461092,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19db60>
OCCN=c1cc(nc([nH]1)c1ccccc1)C(=N[C@H](C(=O)N1CCN(CC1)C(=O)OCC)CCC(=O)O)O,0.135,-0.869666232,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19dbd0>
CNC(=O)C1NC=NC=1C(=O)NC1C=CC(=CC=1)OC,0.1341,-0.872571222,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19dc40>
NC1=NC2(CCN(CC2)C(=O)C2=CN=C(C=C2)C#N)NC2C1=C(F)C=CC=2F,0.1341,-0.872571222,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19dcb0>
OC1=CC2=C(C=C1)OCC(=O)N2CCN1CCC(CC1)NCC1C=CC2OCC(=O)NC=2N=1,0.1341,-0.872571222,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19dd20>
O=C(NCC1=CC=CC=C1Cl)C1C=CC=NC=1OC1C=CC=CC=1,0.1341,-0.872571222,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19dd90>
COC1C=CC(=CC=1)C1NC2=C(OCC3CCNCC3)C(Br)=CN=C2N=1,0.1341,-0.872571222,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19de00>
CC(C(N)=O)C1C=CC(=CC=1)OS(=O)(=O)C(F)(F)F,0.1341,-0.872571222,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19de70>
N#Cc1ccc(cc1)N1CCN(CC1)Cc1cc(C(=O)O)c(=O)n2c1cccc2,0.134,-0.872895202,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19dee0>
CN1CCC(CC1)c1ccc2c(c1)[nH]c(n2)Nc1ccc(cn1)C(F)(F)F,0.134,-0.872895202,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19dfc0>
COCN(C(=O)CCl)C1C(CC)=CC=CC=1CC,0.133825,-0.873462748,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e030>
CC(=NCc1ccc(c(c1)Cl)c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2)O,0.133,-0.876148359,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e0a0>
CC(=O)NC1=CC(=CC=C1)OCC1=CN=C(Cl)S1,0.1315,-0.881074247,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e180>
CC1C(=CC=CC=1[N+]([O-])=O)[N+]([O-])=O,0.130978,-0.882801645,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e1f0>
CCOC1OC2C=CC(=CC=2C1(C)C)OS(C)(=O)=O,0.130878334,-0.883132244,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e260>
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)CC)C(=O)COC(=O)CC,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e2d0>
CC(CC1C=CC=CC=1)N(C)CC1C=CC=CC=1,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e3b0>
CN1CCN(CC1)C(C1C=CC=CC=1)C1C=CC(Cl)=CC=1,0.13,-0.886056648,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e420>
NC(CC1C=CC(=CC=1)N(CCCl)CCCl)C(O)=O,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e490>
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.13,-0.886056648,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e500>
CC1CCCC(N1CCCC(c1ccccn1)(c1ccccc1)O)C,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e570>
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e5e0>
CN(CC1N=C2C(N=C(N)N=C2N)=NC=1O)C1C=CC(=CC=1)C(=O)NC(CCC(O)=O)C(O)=O,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e650>
OCC(COc1cc2Cc3c(c2cc1OC)[nH][nH]c3=NCc1c(Cl)cccc1Cl)O,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e730>
C[C@H]1O[C@@H](C)[C@H]2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)o[nH]c2=N,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e7a0>
CCN=C(Nc1ccc(cc1)c1nc(N2CCOC[C@@H]2C)c2c(n1)[C@](C)(CCO)OC2)O,0.13,-0.886056648,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e810>
OC(=N)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(C1)CCc1ccc2c(c1)C(O)CO2,0.13,-0.886056648,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e880>
Fc1ccc(cc1)CN=C(c1nc2n(c(=O)c1O)CCC[C@@H]2N(S(=O)(=O)N(C)C)C)O,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e8f0>
OC(=Nc1ccncn1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19e960>
OC(=N[C@@H]1CCN(C[C@@H]1S(=O)(=O)C)c1ncc(s1)C(=O)O)c1[nH]c(c(c1Cl)Cl)C,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ea40>
CO[C@H]1CN(CC[C@H]1N=C(c1[nH]c(c(c1Cl)Cl)C)O)c1sc(c(n1)C(=O)N(C)C)C(=O)O,0.13,-0.886056648,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19eab0>
CC(CO)(CO)NC1=NC(=NC2N=C(N)SC=21)SCC1C=CC=C(F)C=1F,0.1289,-0.889747083,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19eb20>
CN1CCC(CN(C(C)C2=NC3N=CC=CC=3C(=O)N2C2C=CC(=CC=2)OCC)C(=O)CC2C=CC(F)=C(C=2)C(F)(F)F)CC1,0.1289,-0.889747083,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ec00>
CC1C=C(C=CC=1N)C1=CC(C)=C(N)C=C1,0.128103045,-0.892440546,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ece0>
OCCCc1cc(nc(n1)c1ccccc1)C(=O)N[C@H](C(=O)N1CCN(CC1)C(=O)OCC)CCC(=O)O,0.128,-0.89279003,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ed50>
CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,0.126634834,-0.897446816,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19edc0>
CC(C)C1C=CC(=CC=1)NC(=O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0.1263,-0.898596649,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ee30>
COC1C=C(OC)C(=CC=1S(=O)(=O)N1C(C)CCC2=CC=CC=C12)NC(=O)CSCC(O)=O,0.1263,-0.898596649,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19eea0>
CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)NCC1=CC=CC=C1N1CCC(CO)CC1,0.1263,-0.898596649,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ef10>
COC1C=CC(=CC=1C#N)C1=CC(=O)NC(N)=N1,0.1263,-0.898596649,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19ef80>
CN=C(N1CCN(CC1)Cc1ccnc(c1)N=c1[nH]cc(s1)C#N)O,0.126,-0.899629455,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19eff0>
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2(O)C#C,0.1258,-0.900319359,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f060>
N/N=c1\[nH]ncc2ccccc12,0.125,-0.903089987,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f0d0>
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,0.125,-0.903089987,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f140>
CCOC1C=CC2C=CC=CC=2C=1C(=O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O,0.124333334,-0.905412422,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f1b0>
N#Cc1cnn2c1nc(cc2NC1COC1)n1ccc2c1cc(cc2)N=C(O)C,0.124,-0.906578315,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f220>
CC(=O)NC1C=CC=C2C=1C(OC1C=CC(Cl)=CC=1)=C(C)N2CC(O)=O,0.1238,-0.907279355,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f300>
O[C@H]1CCN(C1=O)Cc1ccc(c(c1)Cl)c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,0.123,-0.910094889,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f370>
O=C(O)CCCCON=C(c1cccnc1)c1cccc(C(F)(F)F)c1,0.1225,-0.911863911,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f3e0>
Clc1cc(ccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2)CNS(=O)(=O)C,0.122,-0.913640169,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f450>
Fc1cc(F)cc(c1)S(=O)(=O)c1ccc(cc1)CN=C(c1cnc2n(c1)ccn2)O,0.122,-0.913640169,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f4c0>
COCCOc1ccc(cc1)[C@H]1C[C@H](n2c(N1)c(cn2)C(=NCc1ccc(cn1)F)O)C(F)(F)F,0.122,-0.913640169,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f530>
CCNC1N=C(Cl)N=C(NC(C)C)N=1,0.121341667,-0.915990045,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd19f610>
